Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","700.315886","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","643.790961","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","596.497096","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","680.782121","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","830.6991","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","944.087705","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","1130.327497","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","1166.075317","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","1379.435824","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","1571.10292","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","948.304911","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","1122.990191","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","1521.105149","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","1708.915725","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","1648.901194","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","1662.798812","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","1416.805083","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","1337.329671","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","1675.143214","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","1547.827476","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","1761.171852","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","1830.437796","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","39.644234","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","40.444186","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","53.298307","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","70.886556","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","67.070142","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","73.025318","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","65.402958","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","77.48264","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","100.461175","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","111.935121","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","107.801888","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","95.465437","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","107.312381","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","87.569796","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","80.174163","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","86.407596","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","116.623145","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","133.949469","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","141.532725","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","147.69772","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","167.377618","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","132.524784","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","156.218795","X","Figure from international organizations",""
