Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7008","August","%","1.724728","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7009","September","%","1.525219","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7010","October","%","2.052296","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7011","November","%","1.868202","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2003","2003","23014","Food price inflation","7012","December","%","2.071296","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7001","January","%","2.488946","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7002","February","%","2.373892","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7003","March","%","2.322224","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7004","April","%","2.451806","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7005","May","%","2.116346","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7006","June","%","1.98702","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7007","July","%","2.081057","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7008","August","%","1.779426","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7009","September","%","1.779264","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7010","October","%","1.026365","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7011","November","%","0.81694","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2004","2004","23014","Food price inflation","7012","December","%","0.781777","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7001","January","%","0.70452","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7002","February","%","1.211871","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7003","March","%","1.408467","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7004","April","%","1.454181","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7005","May","%","1.512833","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7006","June","%","1.688102","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7007","July","%","1.380899","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7008","August","%","1.898786","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7009","September","%","1.826457","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7010","October","%","2.250838","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7011","November","%","2.386391","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2005","2005","23014","Food price inflation","7012","December","%","1.914871","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7001","January","%","2.310147","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7002","February","%","1.827179","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7003","March","%","2.064598","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7004","April","%","1.879415","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7005","May","%","1.980323","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7006","June","%","2.039532","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7007","July","%","2.464479","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7008","August","%","2.48494","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7009","September","%","2.574407","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7010","October","%","2.693223","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7011","November","%","2.80526","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2006","2006","23014","Food price inflation","7012","December","%","3.314917","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7001","January","%","3.068862","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7002","February","%","2.978193","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7003","March","%","2.891536","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7004","April","%","2.67426","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7005","May","%","2.993197","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7006","June","%","2.899445","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7007","July","%","2.675175","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7008","August","%","2.59613","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7009","September","%","2.962782","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7010","October","%","4.257136","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7011","November","%","5.018882","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2007","2007","23014","Food price inflation","7012","December","%","5.262518","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7001","January","%","5.180344","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7002","February","%","5.469506","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7003","March","%","5.958268","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7004","April","%","5.836247","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7005","May","%","5.980545","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7006","June","%","6.258993","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7007","July","%","6.190988","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7008","August","%","6.206732","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7009","September","%","6.147444","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7010","October","%","4.656605","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7011","November","%","3.60747","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2008","2008","23014","Food price inflation","7012","December","%","3.071239","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2009","2009","23014","Food price inflation","7001","January","%","2.945915","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2009","2009","23014","Food price inflation","7002","February","%","2.856815","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2009","2009","23014","Food price inflation","7003","March","%","2.367672","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2009","2009","23014","Food price inflation","7004","April","%","2.677452","E","Estimated value",""
"CP","Consumer Price Indices","442","Luxembourg","2009","2009","23014","Food price inflation","7005","May","%","1.892351","E","Estimated value",""
